Country Name,Country Code,Year,Value
Haiti,HTI,1963,4.30682175435956
Indonesia,IDN,1963,145.910780669145
India,IND,1963,2.94616135685229
Ireland,IRL,1963,2.45362058668928
"Iran, Islamic Rep.",IRN,1963,0.371849607221666
Iraq,IRQ,1963,3.95495742929742
Iceland,ISL,1963,12.9280230755903
Israel,ISR,1963,6.5811373646406
Italy,ITA,1963,7.45471822539103
Jamaica,JAM,1963,1.76250275391075
Japan,JPN,1963,6.7069055639799
Kenya,KEN,1963,0.697674418604589
"Korea, Rep.",KOR,1963,20.6916473186476
Latin America & Caribbean (excluding high income),LAC,1963,2.51476028420781
Sri Lanka,LKA,1963,2.27290539996214
Luxembourg,LUX,1963,2.87632246212668
Morocco,MAR,1963,5.69971168745222
Mexico,MEX,1963,0.594055008461965
Malta,MLT,1963,1.87635313921265
Myanmar,MMR,1963,-2.68256333834103
Malaysia,MYS,1963,3.10525365608344
North America,NAC,1963,1.4339103409959
Nigeria,NGA,1963,-2.69465535232731
Netherlands,NLD,1963,3.24364737396401
Norway,NOR,1963,2.47161052896497
New Zealand,NZL,1963,1.96849850441887
OECD members,OED,1963,2.9669597758771
Pakistan,PAK,1963,1.45648844797496
Panama,PAN,1963,0.449887528120002
Peru,PER,1963,6.07014388428593
Philippines,PHL,1963,5.62554937008824
Portugal,PRT,1963,2.02158272759789
Paraguay,PRY,1963,2.09790209790211
Post-demographic dividend,PST,1963,2.87403140349219
Sudan,SDN,1963,4.68823253646181
Singapore,SGP,1963,2.20519962859833
El Salvador,SLV,1963,1.56900416258926
Suriname,SUR,1963,2.05761316872425
Sweden,SWE,1963,2.8717403448577
Syrian Arab Republic,SYR,1963,1.91666666666659
Thailand,THA,1963,0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1963,2.93161847051352
Trinidad and Tobago,TTO,1963,3.76120358491645
Turkiye,TUR,1963,6.36270692832308
Uruguay,URY,1963,21.2546957175585
United States,USA,1963,1.23966942148753
Samoa,WSM,1963,0.689655172413793
South Africa,ZAF,1963,1.33797064490693
Australia,AUS,1964,2.86624203821656
Austria,AUT,1964,3.86856354936629
Belgium,BEL,1964,4.1687605856437
Burkina Faso,BFA,1964,1.84512319774997
Bolivia,BOL,1964,10.1818181818181
Canada,CAN,1964,1.91214470284237
Switzerland,CHE,1964,3.08055687101806
Cote d'Ivoire,CIV,1964,0.618192522743668
"Congo, Dem. Rep.",COD,1964,35.4210649777883
Colombia,COL,1964,17.0724352164554
Costa Rica,CRI,1964,3.32403316018127
Cyprus,CYP,1964,-0.303336704752538
Germany,DEU,1964,2.33573581177832
Denmark,DNK,1964,3.09278350515449
Dominican Republic,DOM,1964,2.10711150133545
Ecuador,ECU,1964,4.03420453764312
"Egypt, Arab Rep.",EGY,1964,3.66098294885468
Euro area,EMU,1964,3.65673101579698
Spain,ESP,1964,6.97924673989605
European Union,EUU,1964,3.41628039655558
Finland,FIN,1964,10.2758607417486
France,FRA,1964,3.21119170293105
Gabon,GAB,1964,3.3284081190083
United Kingdom,GBR,1964,3.28158694697213
"Gambia, The",GMB,1964,-4.53565378123679
Greece,GRC,1964,0.617302978512524
Guatemala,GTM,1964,-0.193563997036552
Honduras,HND,1964,4.47210147080726
Haiti,HTI,1964,9.16214587129442
Indonesia,IDN,1964,108.994708994709
India,IND,1964,13.3552611508153
Ireland,IRL,1964,6.71728971926295
"Iran, Islamic Rep.",IRN,1964,3.81448957223043
Iraq,IRQ,1964,-0.0901365196717478
Iceland,ISL,1964,19.2450543572579
Israel,ISR,1964,5.17275042328816
Italy,ITA,1964,5.91232253218587
Jamaica,JAM,1964,2.01342281879186
Japan,JPN,1964,3.80038945305753
Kenya,KEN,1964,-0.0993048669314341
"Korea, Rep.",KOR,1964,29.4628314500798
Latin America & Caribbean (excluding high income),LAC,1964,3.6791188489122
Sri Lanka,LKA,1964,3.19564717604592
Luxembourg,LUX,1964,3.09638151245736
Morocco,MAR,1964,4.02154147421213
Mexico,MEX,1964,2.33790317234362
Malta,MLT,1964,2.18024399859687
Myanmar,MMR,1964,-0.459418068919959
Mauritius,MUS,1964,1.89557417281005
Malaysia,MYS,1964,-0.402731571003658
North America,NAC,1964,1.59552813373414
Niger,NER,1964,1.00401606426671
Nigeria,NGA,1964,0.856793145737554
Netherlands,NLD,1964,5.8237682581744
Norway,NOR,1964,5.86701538751922
New Zealand,NZL,1964,3.4749054767661
OECD members,OED,1964,3.44489848222768
Pakistan,PAK,1964,4.17958688145319
Panama,PAN,1964,2.41353570491375
Peru,PER,1964,9.79228486663484
Philippines,PHL,1964,8.1830790570033
Portugal,PRT,1964,3.44489848222768
Paraguay,PRY,1964,1.36986301369865
Post-demographic dividend,PST,1964,3.33462462892781
Saudi Arabia,SAU,1964,2.7999999989998
Sudan,SDN,1964,3.95083843356371
Singapore,SGP,1964,1.72609584374285
El Salvador,SLV,1964,1.75756620405747
Suriname,SUR,1964,4.23387096774197
Sweden,SWE,1964,3.38766231088349
Syrian Arab Republic,SYR,1964,5.39656582175021
Thailand,THA,1964,-0.792079207921113
Latin America & the Caribbean (IDA & IBRD countries),TLA,1964,3.32403316018127
Trinidad and Tobago,TTO,1964,0.86379762440665
Turkiye,TUR,1964,1.11963781543123
Uruguay,URY,1964,42.3694157015186
United States,USA,1964,1.27891156462591
Samoa,WSM,1964,5.30821917808229
South Africa,ZAF,1964,2.53498854234898
Australia,AUS,1965,3.40557275541795
Austria,AUT,1965,4.93091637676269
Belgium,BEL,1965,4.06520137474643
Burkina Faso,BFA,1965,-0.730252522661404
Bolivia,BOL,1965,2.86028602860271
Canada,CAN,1965,2.33265720081135
Switzerland,CHE,1965,3.4144786084618
Cote d'Ivoire,CIV,1965,2.61117612633012
"Congo, Dem. Rep.",COD,1965,-2.72698027762915
Colombia,COL,1965,7.5906836693158
Costa Rica,CRI,1965,-0.665000000583401
Cyprus,CYP,1965,0.202839756594412
Germany,DEU,1965,3.24231923668133
Denmark,DNK,1965,5.44999999925051
Dominican Republic,DOM,1965,-1.8916595013061
Ecuador,ECU,1965,3.06907066175736
"Egypt, Arab Rep.",EGY,1965,14.8390044616241
Euro area,EMU,1965,3.66648280262594
Spain,ESP,1965,13.2141378382198
European Union,EUU,1965,3.98661960127133
Finland,FIN,1965,4.94058806755308
France,FRA,1965,2.70310455873084
Gabon,GAB,1965,2.43847369595919
United Kingdom,GBR,1965,4.77377455386914
Ghana,GHA,1965,26.4447848490173
"Gambia, The",GMB,1965,1.21803662168856
Greece,GRC,1965,3.22087246997095
Guatemala,GTM,1965,-0.800000000003537
Honduras,HND,1965,3.18627450998763
Haiti,HTI,1965,2.26394257289731
Indonesia,IDN,1965,306.763110307415
India,IND,1965,9.47475859170699
Ireland,IRL,1965,4.98812351543946
"Iran, Islamic Rep.",IRN,1965,2.15437483520967
Iraq,IRQ,1965,-0.45558086585781
Iceland,ISL,1965,7.31706942783346
Israel,ISR,1965,7.70833326420493
Italy,ITA,1965,4.51926830743458
Jamaica,JAM,1965,2.63157894736852
Japan,JPN,1965,6.65599094260621
Kenya,KEN,1965,3.57852882806742
"Korea, Rep.",KOR,1965,13.5481947104654
Latin America & Caribbean (excluding high income),LAC,1965,2.74593248798561
Libya,LBY,1965,11.4249999996678
Sri Lanka,LKA,1965,0.222783306254021
Luxembourg,LUX,1965,3.33367932929353
Morocco,MAR,1965,3.4828212200169
Madagascar,MDG,1965,4.20186036589442
Mexico,MEX,1965,3.56803865742936
Malta,MLT,1965,1.60221845610132
Myanmar,MMR,1965,17.6923076923075
Mauritius,MUS,1965,1.78556598298218
Malaysia,MYS,1965,-0.10548523224379
North America,NAC,1965,1.95891323232398
Niger,NER,1965,4.37375745630592
Nigeria,NGA,1965,4.10345873811618
Netherlands,NLD,1965,3.90803782779622
Norway,NOR,1965,4.18722443998004
Nepal,NPL,1965,8.47186932846467
New Zealand,NZL,1965,3.39748975611084
OECD members,OED,1965,4.18722443998004
Pakistan,PAK,1965,5.56863547936375
Panama,PAN,1965,0.461613216719862
Peru,PER,1965,16.3899613894424
Philippines,PHL,1965,2.56410256428449
Portugal,PRT,1965,3.42492777745566
Paraguay,PRY,1965,3.8592981578052
Post-demographic dividend,PST,1965,3.66648280262594
South Asia,SAS,1965,7.02025240391421
Saudi Arabia,SAU,1965,0.389105059342261
Sudan,SDN,1965,-2.44602939056201
Singapore,SGP,1965,0.178611297164612
El Salvador,SLV,1965,0.456974672917124
Suriname,SUR,1965,1.93423597678913
Sweden,SWE,1965,5.01277129643838
Syrian Arab Republic,SYR,1965,-3.87897595034945
Thailand,THA,1965,0.166333998420151
Latin America & the Caribbean (IDA & IBRD countries),TLA,1965,2.63157894736852
Middle East & North Africa (IDA & IBRD countries),TMN,1965,2.81859802761329
South Asia (IDA & IBRD),TSA,1965,7.02025240391421
Trinidad and Tobago,TTO,1965,1.78161798448849
Turkiye,TUR,1965,4.55553368394821
Uruguay,URY,1965,56.5565565566607
United States,USA,1965,1.58516926383662
Samoa,WSM,1965,2.11382113821132
South Africa,ZAF,1965,4.06901853294584
Australia,AUS,1966,3.29341317365269
Austria,AUT,1966,2.05482059257987
Burundi,BDI,1966,4.43686006769088
Belgium,BEL,1966,4.17434761852995
Burkina Faso,BFA,1966,2.36410601983339
Bahrain,BHR,1966,2.13447171852241
Bolivia,BOL,1966,6.95187165775404
Canada,CAN,1966,3.81565906838453
Switzerland,CHE,1966,4.77597959563696
Cote d'Ivoire,CIV,1966,4.19131798405668
"Congo, Dem. Rep.",COD,1966,15.7801012491141
Colombia,COL,1966,16.7281682748598
Costa Rica,CRI,1966,0.182882837621527
Cyprus,CYP,1966,0.506072874498886
Germany,DEU,1966,3.53306035477689
Denmark,DNK,1966,7.06495969658815
Dominican Republic,DOM,1966,0.262927256794539
Early-demographic dividend,EAR,1966,4.47981069723109
Ecuador,ECU,1966,5.45372692773346
"Egypt, Arab Rep.",EGY,1966,9.0364406581763
Euro area,EMU,1966,3.43237006366126
Spain,ESP,1966,6.24036708297987
Ethiopia,ETH,1966,-1.36186770466907
European Union,EUU,1966,3.70335718669507
Finland,FIN,1966,3.87365401861324
France,FRA,1966,2.60200076636444
Gabon,GAB,1966,3.64411138096769
United Kingdom,GBR,1966,3.90961779211889
Ghana,GHA,1966,13.2378854626539
"Gambia, The",GMB,1966,0.23908192532822
Greece,GRC,1966,4.90341596130601
Guatemala,GTM,1966,0.684261974465291
Honduras,HND,1966,1.78423465718738
Haiti,HTI,1966,8.301835853323
Indonesia,IDN,1966,1136.2541122077
India,IND,1966,10.8018483489342
Ireland,IRL,1966,3.05429864140273
"Iran, Islamic Rep.",IRN,1966,-0.388148532154432
Iraq,IRQ,1966,1.98321891712164
Iceland,ISL,1966,10.6866430342387
Israel,ISR,1966,7.93036754448455
Italy,ITA,1966,2.34658893413318
Jamaica,JAM,1966,1.90239867659225
Japan,JPN,1966,5.04083205887676
Kenya,KEN,1966,5.01439539323414
"Korea, Rep.",KOR,1966,11.261384877581
Latin America & Caribbean (excluding high income),LAC,1966,2.87319422160326
Libya,LBY,1966,12.2429137683409
St. Lucia,LCA,1966,2.47900839657731
Sri Lanka,LKA,1966,-0.155601659973846
Luxembourg,LUX,1966,3.33167977254562
Morocco,MAR,1966,-1.0135793646964
Madagascar,MDG,1966,3.21157397897554
Mexico,MEX,1966,4.21578837738435
Malta,MLT,1966,0.52312357869953
Myanmar,MMR,1966,25.4901960784319
Mauritius,MUS,1966,2.50489556095845
Malaysia,MYS,1966,0.967969025261369
North America,NAC,1966,3.41536722263447
Niger,NER,1966,10.5714285704761
Nigeria,NGA,1966,9.69034608375119
Netherlands,NLD,1966,5.76214023622459
Norway,NOR,1966,3.250563343053
Nepal,NPL,1966,14.3889706868656
New Zealand,NZL,1966,2.75548077542815
OECD members,OED,1966,4.17434761852995
Pakistan,PAK,1966,7.22762159787735
Panama,PAN,1966,0.193470375092593
Peru,PER,1966,8.84060374922209
Philippines,PHL,1966,5.39999999968075
Portugal,PRT,1966,5.03926721858183
Paraguay,PRY,1966,2.87319422160326
Post-demographic dividend,PST,1966,3.84465654349889
South Asia,SAS,1966,9.01473497340578
Saudi Arabia,SAU,1966,1.55038759593052
Sudan,SDN,1966,1.71246319927017
Singapore,SGP,1966,2.00579451749492
El Salvador,SLV,1966,-1.18735543593374
Suriname,SUR,1966,4.74383301707783
Sweden,SWE,1966,6.40480825348414
Eswatini,SWZ,1966,3.1775210084201
Syrian Arab Republic,SYR,1966,3.79338175948378
Thailand,THA,1966,4.03520425067445
Latin America & the Caribbean (IDA & IBRD countries),TLA,1966,3.48377613575408
Middle East & North Africa (IDA & IBRD countries),TMN,1966,2.88830033830271
South Asia (IDA & IBRD),TSA,1966,9.01473497340578
Trinidad and Tobago,TTO,1966,4.0943580499049
Turkiye,TUR,1966,8.47199621539219
Tanzania,TZA,1966,9.77701543927596
Uruguay,URY,1966,73.4626932061085
United States,USA,1966,3.0150753768844
Samoa,WSM,1966,2.86624203821646
South Africa,ZAF,1966,3.48923715385175
Australia,AUS,1967,3.47826086956522
Austria,AUT,1967,3.97467292898832
Burundi,BDI,1967,-1.08932461874253
Belgium,BEL,1967,2.73030268590907
Burkina Faso,BFA,1967,-4.33375390856906
Bahrain,BHR,1967,4.2580982230929
"Bahamas, The",BHS,1967,5.43775649904798
Bolivia,BOL,1967,11.1999999990001
Barbados,BRB,1967,3.63487515335757
Canada,CAN,1967,3.57995226730312
Switzerland,CHE,1967,4.00519621563871
Cote d'Ivoire,CIV,1967,2.29185195349457
"Congo, Dem. Rep.",COD,1967,36.9265248728318
Colombia,COL,1967,8.32819136425948
Costa Rica,CRI,1967,1.20834031134425
Cyprus,CYP,1967,0.70493454280659
Germany,DEU,1967,1.79604992213175
Dominica,DMA,1967,0.952456544255429
Denmark,DNK,1967,8.20785355844014
Dominican Republic,DOM,1967,1.23834498871987
Early-demographic dividend,EAR,1967,1.97774154682666
Ecuador,ECU,1967,3.81813815731002
"Egypt, Arab Rep.",EGY,1967,0.70189748435374
Euro area,EMU,1967,2.98754606695165
Spain,ESP,1967,6.39163108782116
Ethiopia,ETH,1967,0.808678501054678
European Union,EUU,1967,3.31932361134947
Finland,FIN,1967,5.37778183372858
France,FRA,1967,2.7917770943515
Gabon,GAB,1967,1.97774154682666
United Kingdom,GBR,1967,2.48211560474804
Ghana,GHA,1967,-8.42248589780283
"Gambia, The",GMB,1967,1.40721895381677
Greece,GRC,1967,1.84135702750597
Guatemala,GTM,1967,0.485436893448745
Honduras,HND,1967,2.09184098667308
Haiti,HTI,1967,-2.93531098100653
Indonesia,IDN,1967,106.0
India,IND,1967,13.062202477797
Ireland,IRL,1967,3.1833150395518
"Iran, Islamic Rep.",IRN,1967,1.59761007964354
Iraq,IRQ,1967,3.29094988781672
Iceland,ISL,1967,3.32021867821532
Israel,ISR,1967,1.70609316005932
Italy,ITA,1967,3.73333832073822
Jamaica,JAM,1967,3.02353896103856
Japan,JPN,1967,3.98984808881518
Kenya,KEN,1967,1.75919579598299
"Korea, Rep.",KOR,1967,10.8824400571964
Latin America & Caribbean (excluding high income),LAC,1967,2.55439473084728
Libya,LBY,1967,7.29610874230891
St. Lucia,LCA,1967,3.20717908718529
Latin America & Caribbean,LCN,1967,3.01694847502148
Sri Lanka,LKA,1967,2.18923933203517
Luxembourg,LUX,1967,2.16615698739849
Morocco,MAR,1967,-0.748276993897715
Madagascar,MDG,1967,0.815190376680787
Mexico,MEX,1967,3.01694847502148
Malta,MLT,1967,0.693868315713048
Myanmar,MMR,1967,0.833333332291585
Mauritius,MUS,1967,1.87853219781652
Malaysia,MYS,1967,4.57556214033291
North America,NAC,1967,3.1763689449481
Niger,NER,1967,0.430663221364437
Nigeria,NGA,1967,-3.72633676514215
Netherlands,NLD,1967,3.45533218314714
Norway,NOR,1967,4.57926975753999
Nepal,NPL,1967,-2.80833138334687
New Zealand,NZL,1967,6.05692006267522
OECD members,OED,1967,3.57995226730312
Pakistan,PAK,1967,6.81139963428688
Panama,PAN,1967,1.37581462709177
Peru,PER,1967,9.78360256063414
Philippines,PHL,1967,6.25395319397734
Portugal,PRT,1967,5.52647600753092
Paraguay,PRY,1967,1.36526759221905
Post-demographic dividend,PST,1967,3.63487515335757
Rwanda,RWA,1967,1.45292730022852
South Asia,SAS,1967,4.50031948316103
Saudi Arabia,SAU,1967,2.0992366421952
Sudan,SDN,1967,11.0135558877735
Singapore,SGP,1967,3.34280096132821
El Salvador,SLV,1967,1.46691635472379
Suriname,SUR,1967,10.6884057971016
Sweden,SWE,1967,4.28931922993319
Eswatini,SWZ,1967,1.82404343794972
Syrian Arab Republic,SYR,1967,6.45412130637526
Togo,TGO,1967,-2.31884058067623
Thailand,THA,1967,4.30965682357132
Latin America & the Caribbean (IDA & IBRD countries),TLA,1967,2.57660356758821
Middle East & North Africa (IDA & IBRD countries),TMN,1967,2.44427998373013
South Asia (IDA & IBRD),TSA,1967,4.50031948316103
Trinidad and Tobago,TTO,1967,2.13625866015493
Turkiye,TUR,1967,13.9748929481675
Tanzania,TZA,1967,12.1874999984368
Uruguay,URY,1967,89.2752972850379
United States,USA,1967,2.77278562259309
Samoa,WSM,1967,-0.515995872032687
South Africa,ZAF,1967,3.53896580236233
Australia,AUS,1968,2.52100840336134
Austria,AUT,1968,2.76486447339768
Burundi,BDI,1968,6.05726872222518
Belgium,BEL,1968,2.70144982931349
Burkina Faso,BFA,1968,-0.28671368777001
Bahrain,BHR,1968,3.25732899024462
"Bahamas, The",BHS,1968,4.54103146287562
Bolivia,BOL,1968,5.47062350162299
Barbados,BRB,1968,7.48874318687617
