Country Name,Country Code,Year,Value
Benin,BEN,1961,10.9628408414962
Burkina Faso,BFA,1961,8.65423244076445
Bangladesh,BGD,1961,7.72941134721944
Brazil,BRA,1961,18.8354665120659
Botswana,BWA,1961,7.39943781282824
Central African Republic,CAF,1961,21.1920526292707
Canada,CAN,1961,22.6268836865309
Chile,CHL,1961,15.5135977281243
China,CHN,1961,22.8052632719305
Cote d'Ivoire,CIV,1961,19.8409833871734
"Congo, Rep.",COG,1961,64.6534536154606
Colombia,COL,1961,20.4925719075639
Costa Rica,CRI,1961,18.8782257826928
Dominican Republic,DOM,1961,8.86714298512674
Algeria,DZA,1961,47.1895290012373
East Asia & Pacific (excluding high income),EAP,1961,20.1584042054257
Early-demographic dividend,EAR,1961,19.3834167720218
East Asia & Pacific,EAS,1961,36.0273503092348
Ecuador,ECU,1961,25.4251038911976
"Egypt, Arab Rep.",EGY,1961,16.0682340914899
France,FRA,1961,25.5079384506314
Ghana,GHA,1961,20.1075268817204
Greece,GRC,1961,20.5512940761309
Guatemala,GTM,1961,8.91613345557105
Guyana,GUY,1961,23.9799121155053
"Hong Kong SAR, China",HKG,1961,23.9839034205231
Honduras,HND,1961,12.1841661987647
IBRD only,IBD,1961,20.4918874688571
IDA & IBRD total,IBT,1961,19.3958187656838
Indonesia,IDN,1961,10.2339927674963
India,IND,1961,19.2621458307568
"Iran, Islamic Rep.",IRN,1961,25.1817750989071
Jamaica,JAM,1961,28.3120319959874
"Korea, Rep.",KOR,1961,12.6947298641034
Latin America & Caribbean (excluding high income),LAC,1961,20.8028609724255
Latin America & Caribbean,LCN,1961,21.0422167612756
Sri Lanka,LKA,1961,17.2910188218182
Lower middle income,LMC,1961,18.0275733588856
Low & middle income,LMY,1961,18.8092613658524
Lesotho,LSO,1961,3.92156862745098
Late-demographic dividend,LTE,1961,21.097280116892
Morocco,MAR,1961,9.69546401118119
Madagascar,MDG,1961,5.83551419991063
Mexico,MEX,1961,17.5637288135593
Middle income,MIC,1961,19.4339409275733
Middle East & North Africa (excluding high income),MNA,1961,21.29053224496
Mauritania,MRT,1961,24.7310167780868
Malaysia,MYS,1961,13.5520439711439
Niger,NER,1961,6.90879925769794
Nicaragua,NIC,1961,14.8413290566646
Pakistan,PAK,1961,14.1283842349462
Panama,PAN,1961,24.919223079187
Peru,PER,1961,45.2451566144729
Papua New Guinea,PNG,1961,13.1290027447392
Rwanda,RWA,1961,6.55737618919656
South Asia,SAS,1961,17.8917588002543
Sudan,SDN,1961,14.5843118835134
Singapore,SGP,1961,11.5264664416628
Somalia,SOM,1961,9.63475749936047
Sweden,SWE,1961,32.3141072319289
Syrian Arab Republic,SYR,1961,14.4243622223201
Chad,TCD,1961,14.7800441516735
East Asia & Pacific (IDA & IBRD countries),TEA,1961,20.1559213216499
Thailand,THA,1961,13.9594715986748
Latin America & the Caribbean (IDA & IBRD countries),TLA,1961,20.7714931201156
Middle East & North Africa (IDA & IBRD countries),TMN,1961,21.128115459299
South Asia (IDA & IBRD),TSA,1961,17.8917588002543
Turkiye,TUR,1961,10.0139082058414
Uganda,UGA,1961,10.1803358862716
Upper middle income,UMC,1961,21.2737614697895
Uruguay,URY,1961,23.8636363636364
"Venezuela, RB",VEN,1961,23.7992155121374
South Africa,ZAF,1961,18.4673748103187
Zimbabwe,ZWE,1961,20.0499778141837
Argentina,ARG,1962,21.7309350217721
Australia,AUS,1962,28.4220585755242
Burundi,BDI,1962,7.37704897301033
Benin,BEN,1962,11.109211341735
Burkina Faso,BFA,1962,8.7078006986699
Bangladesh,BGD,1962,11.9904086727836
Brazil,BRA,1962,20.3126738423307
Botswana,BWA,1962,8.7990623144
Central African Republic,CAF,1962,23.2786931652776
Canada,CAN,1962,23.1924191378908
Chile,CHL,1962,12.7332785041709
China,CHN,1962,15.7373205902599
Cote d'Ivoire,CIV,1962,13.8895677843114
"Congo, Rep.",COG,1962,36.2984794057723
Colombia,COL,1962,18.1265918501018
Costa Rica,CRI,1962,19.453333401954
Dominican Republic,DOM,1962,11.9038951583546
Algeria,DZA,1962,35.4206134085157
East Asia & Pacific (excluding high income),EAP,1962,15.299722539319
Early-demographic dividend,EAR,1962,19.3412590357774
East Asia & Pacific,EAS,1962,27.4432097016385
Ecuador,ECU,1962,23.7317119575315
"Egypt, Arab Rep.",EGY,1962,17.8643631685352
France,FRA,1962,26.3563025595329
Ghana,GHA,1962,17.1225937183384
Greece,GRC,1962,21.6209766692666
Guatemala,GTM,1962,8.77929345925149
Guyana,GUY,1962,16.6367444643926
"Hong Kong SAR, China",HKG,1962,28.4448025785657
Honduras,HND,1962,14.8936170212766
IBRD only,IBD,1962,18.4548120817618
IDA & IBRD total,IBT,1962,17.5641155378128
Indonesia,IDN,1962,5.60257658602352
India,IND,1962,18.1075707708237
"Iran, Islamic Rep.",IRN,1962,24.4290086265939
Jamaica,JAM,1962,26.7176159274194
"Korea, Rep.",KOR,1962,14.0748838480459
Latin America & Caribbean (excluding high income),LAC,1962,20.8105808493383
Latin America & Caribbean,LCN,1962,20.6717238843166
Sri Lanka,LKA,1962,15.3339550645624
Lower middle income,LMC,1962,18.3332597824805
Low & middle income,LMY,1962,16.9589115967304
Lesotho,LSO,1962,7.02341137123746
Late-demographic dividend,LTE,1962,17.0766800679972
Morocco,MAR,1962,11.4344909017302
Madagascar,MDG,1962,5.04449867942
Mexico,MEX,1962,16.4549473684211
Middle income,MIC,1962,17.5216660521816
Middle East & North Africa (excluding high income),MNA,1962,19.2191076603994
Mauritania,MRT,1962,30.1906157797482
Malaysia,MYS,1962,16.4517708503346
Niger,NER,1962,9.87660646636589
Nicaragua,NIC,1962,17.2234110367201
Pakistan,PAK,1962,15.5322777101096
Panama,PAN,1962,25.6092083538497
Peru,PER,1962,45.2358934985738
Papua New Guinea,PNG,1962,13.2075471698113
Paraguay,PRY,1962,12.53520506953
Rwanda,RWA,1962,7.99999948800003
South Asia,SAS,1962,17.4798252814582
Sudan,SDN,1962,15.027027027027
Singapore,SGP,1962,15.4667299252758
Somalia,SOM,1962,9.67807688857001
Sweden,SWE,1962,32.0572623339328
Syrian Arab Republic,SYR,1962,16.3050253855056
Chad,TCD,1962,11.6723096113828
East Asia & Pacific (IDA & IBRD countries),TEA,1962,15.2978380928876
Thailand,THA,1962,16.9879622925769
Latin America & the Caribbean (IDA & IBRD countries),TLA,1962,20.4226744995325
Middle East & North Africa (IDA & IBRD countries),TMN,1962,19.0724929279183
South Asia (IDA & IBRD),TSA,1962,17.4798252814582
Turkiye,TUR,1962,10.7098381070984
Uganda,UGA,1962,11.1481517795862
Upper middle income,UMC,1962,18.1482847598402
Uruguay,URY,1962,19.5876288659794
"Venezuela, RB",VEN,1962,24.0443691786622
South Africa,ZAF,1962,17.5178316690442
Zimbabwe,ZWE,1962,15.5987070884652
Argentina,ARG,1963,18.2728788276194
Australia,AUS,1963,30.8220246451412
Burundi,BDI,1963,6.01503764567164
Benin,BEN,1963,11.6168291782208
Burkina Faso,BFA,1963,8.80123695624159
Bangladesh,BGD,1963,9.85562867298552
Brazil,BRA,1963,19.0396965842808
Botswana,BWA,1963,9.80709519719892
Central African Republic,CAF,1963,21.7665568639355
Canada,CAN,1963,23.0238891401817
Chile,CHL,1963,15.3043190614284
China,CHN,1963,21.7618630377313
Cote d'Ivoire,CIV,1963,17.7828302206107
"Congo, Rep.",COG,1963,22.7410854889746
Colombia,COL,1963,17.654420741864
Costa Rica,CRI,1963,18.794428201113
Dominican Republic,DOM,1963,16.0182840155489
Algeria,DZA,1963,28.9406623909188
East Asia & Pacific (excluding high income),EAP,1963,20.6739276638721
Early-demographic dividend,EAR,1963,19.0820882169974
East Asia & Pacific,EAS,1963,33.3584918600289
Ecuador,ECU,1963,23.9202889330766
"Egypt, Arab Rep.",EGY,1963,18.4674539961549
France,FRA,1963,26.3119132165165
Ghana,GHA,1963,18.7272727272727
Greece,GRC,1963,25.0513864574215
Guatemala,GTM,1963,10.555907507127
Guyana,GUY,1963,16.8934616661135
"Hong Kong SAR, China",HKG,1963,33.4899779418817
Honduras,HND,1963,15.9556313993174
IBRD only,IBD,1963,19.6259648480701
IDA & IBRD total,IBT,1963,18.4801790000329
Indonesia,IDN,1963,8.19621042134131
India,IND,1963,18.9954571074823
"Iran, Islamic Rep.",IRN,1963,19.2420422552176
Jamaica,JAM,1963,24.1679918036257
"Korea, Rep.",KOR,1963,18.7849566055931
Latin America & Caribbean (excluding high income),LAC,1963,19.6547044035146
Latin America & Caribbean,LCN,1963,19.6578209352158
Sri Lanka,LKA,1963,17.0045531834191
Lower middle income,LMC,1963,19.2806241429926
Low & middle income,LMY,1963,17.933564969164
Lesotho,LSO,1963,8.63095238095238
Late-demographic dividend,LTE,1963,20.3136544648675
Morocco,MAR,1963,12.0105502193013
Madagascar,MDG,1963,6.75822990623454
Mexico,MEX,1963,18.3733962264151
Middle income,MIC,1963,18.7074785145616
Middle East & North Africa (excluding high income),MNA,1963,17.0110724319575
Mauritania,MRT,1963,18.4075918314899
Malaysia,MYS,1963,19.0265486725664
Niger,NER,1963,12.3164622255795
Nicaragua,NIC,1963,17.3864797017814
Pakistan,PAK,1963,18.4064937420642
Panama,PAN,1963,25.6520166107602
Peru,PER,1963,40.830645291199
Papua New Guinea,PNG,1963,16.0714285714286
Puerto Rico,PRI,1963,24.2543709290367
Paraguay,PRY,1963,11.165550318366
Rwanda,RWA,1963,7.8125
South Asia,SAS,1963,18.3655674513506
Sudan,SDN,1963,13.3900106269926
Singapore,SGP,1963,17.3406906372375
Somalia,SOM,1963,9.60553407805852
Sweden,SWE,1963,31.9546740438342
Syrian Arab Republic,SYR,1963,12.418360772165
Chad,TCD,1963,15.1239938544365
East Asia & Pacific (IDA & IBRD countries),TEA,1963,20.6713812837592
Togo,TGO,1963,11.7283950609314
Thailand,THA,1963,19.8246416879074
Latin America & the Caribbean (IDA & IBRD countries),TLA,1963,19.4683669948215
Middle East & North Africa (IDA & IBRD countries),TMN,1963,16.8813018995323
South Asia (IDA & IBRD),TSA,1963,18.3655674513506
Turkiye,TUR,1963,11.6952789699571
Uganda,UGA,1963,12.8055157847707
Upper middle income,UMC,1963,19.5867024428219
Uruguay,URY,1963,17.1673819742489
"Venezuela, RB",VEN,1963,22.3420120549307
South Africa,ZAF,1963,21.2304914226751
Zimbabwe,ZWE,1963,11.5132085342476
Argentina,ARG,1964,21.4739126232485
Australia,AUS,1964,30.690320455508
Burundi,BDI,1964,5.36912735204978
Benin,BEN,1964,9.73416583214586
Burkina Faso,BFA,1964,9.63910843996261
Bangladesh,BGD,1964,11.9751662541869
Brazil,BRA,1964,18.8226041657334
Botswana,BWA,1964,12.2828705146115
Central African Republic,CAF,1964,22.1264358377924
Canada,CAN,1964,23.9909880969918
Chile,CHL,1964,14.6327456139076
China,CHN,1964,24.3474435131642
Cote d'Ivoire,CIV,1964,21.844553229471
"Congo, Rep.",COG,1964,20.3105559722893
Colombia,COL,1964,17.5140547950811
Costa Rica,CRI,1964,15.9941227211216
Dominican Republic,DOM,1964,18.320984625681
Algeria,DZA,1964,21.8466084009868
East Asia & Pacific (excluding high income),EAP,1964,23.0319477474874
Early-demographic dividend,EAR,1964,20.4839241793879
East Asia & Pacific,EAS,1964,34.9415817743735
Ecuador,ECU,1964,24.637161298936
"Egypt, Arab Rep.",EGY,1964,19.4041514041514
France,FRA,1964,27.8423772250196
Ghana,GHA,1964,19.4983818770227
Greece,GRC,1964,29.3079210690835
Guatemala,GTM,1964,12.8165663010212
Guyana,GUY,1964,16.052710392333
"Hong Kong SAR, China",HKG,1964,36.2466352624495
Honduras,HND,1964,14.617067833698
IBRD only,IBD,1964,20.9017788967767
IDA & IBRD total,IBT,1964,20.025689347285
Indonesia,IDN,1964,12.0838298170603
India,IND,1964,19.5298284932289
"Iran, Islamic Rep.",IRN,1964,26.6117703841283
Jamaica,JAM,1964,26.9231284935712
Kenya,KEN,1964,13.0642044886443
"Korea, Rep.",KOR,1964,15.4116533729891
Latin America & Caribbean (excluding high income),LAC,1964,20.6893426106323
Latin America & Caribbean,LCN,1964,20.8712948210327
Sri Lanka,LKA,1964,14.4438262286668
Lower middle income,LMC,1964,20.3916627584144
Low & middle income,LMY,1964,19.4294953380913
Lesotho,LSO,1964,9.70350404312669
Late-demographic dividend,LTE,1964,21.6298910288368
Morocco,MAR,1964,10.4545644182828
Madagascar,MDG,1964,7.07019636567601
Mexico,MEX,1964,18.8646613545817
Middle income,MIC,1964,19.9962998387319
Middle East & North Africa (excluding high income),MNA,1964,17.6057201940783
Mauritania,MRT,1964,8.1671792556274
Malaysia,MYS,1964,18.761451080982
Niger,NER,1964,10.7993929358378
Nicaragua,NIC,1964,19.6244635805345
Pakistan,PAK,1964,21.0118615347374
Panama,PAN,1964,22.2351580744391
Peru,PER,1964,38.2615553054347
Papua New Guinea,PNG,1964,19.1122523844461
Puerto Rico,PRI,1964,25.714841470531
Paraguay,PRY,1964,11.8557101764752
Rwanda,RWA,1964,8.30769269112428
South Asia,SAS,1964,19.2315539172066
Sudan,SDN,1964,13.3223003723624
Singapore,SGP,1964,19.8085634955429
Somalia,SOM,1964,9.97864109831259
Sweden,SWE,1964,34.3480084532685
Syrian Arab Republic,SYR,1964,11.7440256081645
Chad,TCD,1964,14.9853210763874
East Asia & Pacific (IDA & IBRD countries),TEA,1964,23.0291109331839
Togo,TGO,1964,21.3541666664854
Thailand,THA,1964,18.5279724196964
Latin America & the Caribbean (IDA & IBRD countries),TLA,1964,20.6727808723909
Middle East & North Africa (IDA & IBRD countries),TMN,1964,17.4714133364446
South Asia (IDA & IBRD),TSA,1964,19.2315539172066
Turkiye,TUR,1964,10.934393638171
Uganda,UGA,1964,12.0876930742402
Upper middle income,UMC,1964,20.9811841997102
Uruguay,URY,1964,14.3283582089552
"Venezuela, RB",VEN,1964,29.0122625361282
South Africa,ZAF,1964,22.3770491803279
Zimbabwe,ZWE,1964,11.7423250280576
Argentina,ARG,1965,22.4276757468008
Australia,AUS,1965,33.5345347934811
Burundi,BDI,1965,5.76659311825392
Benin,BEN,1965,8.77749971102941
Burkina Faso,BFA,1965,8.71195309693156
Bangladesh,BGD,1965,11.4762752432939
Brazil,BRA,1965,19.4218502397387
Botswana,BWA,1965,13.2621951219512
Central African Republic,CAF,1965,21.4092140921409
Canada,CAN,1965,26.4177554316064
Chile,CHL,1965,15.4596916790683
China,CHN,1965,27.1014317358708
Cote d'Ivoire,CIV,1965,21.8722278559894
Cameroon,CMR,1965,12.5313277309816
"Congo, Rep.",COG,1965,22.4279805703744
Colombia,COL,1965,14.7252347573072
Costa Rica,CRI,1965,19.5036263457489
Dominican Republic,DOM,1965,9.77367413579552
Algeria,DZA,1965,22.6039435563255
East Asia & Pacific (excluding high income),EAP,1965,25.5954439852809
Early-demographic dividend,EAR,1965,21.1351516411874
East Asia & Pacific,EAS,1965,39.2048593257319
Ecuador,ECU,1965,22.1583517190968
"Egypt, Arab Rep.",EGY,1965,16.8836901346281
France,FRA,1965,27.4378519896596
Ghana,GHA,1965,17.8717598908595
Greece,GRC,1965,32.1589823023432
Guatemala,GTM,1965,13.309299482447
Guyana,GUY,1965,22.2344827586207
"Hong Kong SAR, China",HKG,1965,34.8957213502473
Honduras,HND,1965,14.6171237589698
IBRD only,IBD,1965,22.1193053463222
IDA & IBRD total,IBT,1965,21.0898761009524
Indonesia,IDN,1965,6.69211303247575
India,IND,1965,20.0572229945507
"Iran, Islamic Rep.",IRN,1965,31.8564969889969
Jamaica,JAM,1965,26.5120967741936
Kenya,KEN,1965,14.3939448355625
"Korea, Rep.",KOR,1965,14.7582391147462
Kuwait,KWT,1965,15.7543391188251
Latin America & Caribbean (excluding high income),LAC,1965,21.3028152499854
Latin America & Caribbean,LCN,1965,21.4422001775691
Sri Lanka,LKA,1965,12.5309252845126
Lower middle income,LMC,1965,20.66670504236
Low & middle income,LMY,1965,20.5455405730571
Lesotho,LSO,1965,11.4795918367347
Late-demographic dividend,LTE,1965,23.6184516135466
Morocco,MAR,1965,10.6166219839142
Madagascar,MDG,1965,6.50063403554351
Mexico,MEX,1965,20.2608424908425
Middle income,MIC,1965,21.2253758668616
Middle East & North Africa (excluding high income),MNA,1965,18.5607506960496
Mauritania,MRT,1965,7.06288271783056
Malaysia,MYS,1965,18.3867403314917
Niger,NER,1965,7.97006443439286
Nicaragua,NIC,1965,20.9188562010545
Nepal,NPL,1965,6.44412721249781
Pakistan,PAK,1965,22.7235700371879
Panama,PAN,1965,22.9376858463131
Peru,PER,1965,38.0440791589494
Papua New Guinea,PNG,1965,21.6075496257729
Puerto Rico,PRI,1965,29.3250043380184
Paraguay,PRY,1965,15.0826594145853
Rwanda,RWA,1965,9.81183061986971
South Asia,SAS,1965,19.6272709745503
Senegal,SEN,1965,5.70157234498663
Singapore,SGP,1965,21.708674084998
El Salvador,SLV,1965,15.180239711981
Somalia,SOM,1965,11.1896147728575
Sweden,SWE,1965,35.058583039553
Syrian Arab Republic,SYR,1965,10.3345904794728
Chad,TCD,1965,11.0319398322771
East Asia & Pacific (IDA & IBRD countries),TEA,1965,25.5922914285628
Togo,TGO,1965,23.6781609190898
Thailand,THA,1965,18.6351386323248
Latin America & the Caribbean (IDA & IBRD countries),TLA,1965,21.1586105265916
Middle East & North Africa (IDA & IBRD countries),TMN,1965,18.4191583002925
South Asia (IDA & IBRD),TSA,1965,19.6272709745503
Tunisia,TUN,1965,27.9069767441861
Turkiye,TUR,1965,11.3277623026927
Uganda,UGA,1965,11.2377334599557
Upper middle income,UMC,1965,22.5529666103197
Uruguay,URY,1965,13.6612021857924
"Venezuela, RB",VEN,1965,27.9654581410679
South Africa,ZAF,1965,24.1456882699518
Zimbabwe,ZWE,1965,13.652441087852
Argentina,ARG,1966,20.5425466290179
Australia,AUS,1966,32.6128860271501
Burundi,BDI,1966,6.7675665220635
Benin,BEN,1966,8.7782951178963
Burkina Faso,BFA,1966,7.97208404775534
Bangladesh,BGD,1966,9.01689829253079
Brazil,BRA,1966,19.0343850340575
Botswana,BWA,1966,21.8157181571816
Central African Republic,CAF,1966,21.1340180412371
Canada,CAN,1966,27.1002716722145
Chile,CHL,1966,16.8372203470941
China,CHN,1966,30.4544500926563
Cote d'Ivoire,CIV,1966,21.8203464279959
Cameroon,CMR,1966,13.3428984570068
"Congo, Rep.",COG,1966,30.2582931734317
Colombia,COL,1966,19.0584703554616
Costa Rica,CRI,1966,19.0583909643872
Denmark,DNK,1966,25.6442257679921
Dominican Republic,DOM,1966,15.8552698444964
Algeria,DZA,1966,17.3241316785394
East Asia & Pacific (excluding high income),EAP,1966,28.7153362070417
Early-demographic dividend,EAR,1966,19.8816515295993
East Asia & Pacific,EAS,1966,40.793224982232
Ecuador,ECU,1966,20.2638227947672
"Egypt, Arab Rep.",EGY,1966,16.3947163947164
France,FRA,1966,28.2948301332061
Ghana,GHA,1966,12.8458498023715
"Gambia, The",GMB,1966,8.17808739708676
Greece,GRC,1966,29.0056389314185
Guatemala,GTM,1966,10.7571726468685
Guyana,GUY,1966,23.8683127572016
"Hong Kong SAR, China",HKG,1966,27.6431872286795
Honduras,HND,1966,16.0378216201473
IBRD only,IBD,1966,22.6280456707088
IDA & IBRD total,IBT,1966,21.3805472092103
Indonesia,IDN,1966,4.52674897119342
India,IND,1966,18.3580138165654
"Iran, Islamic Rep.",IRN,1966,34.2185932212678
Jamaica,JAM,1966,28.0188920091907
Kenya,KEN,1966,18.6102406094926
"Korea, Rep.",KOR,1966,21.6959009473783
Kuwait,KWT,1966,17.6814988290398
Latin America & Caribbean (excluding high income),LAC,1966,20.8759125511546
Latin America & Caribbean,LCN,1966,21.1285213421044
Sri Lanka,LKA,1966,14.333693175003
Lower middle income,LMC,1966,17.9413919301745
Low & middle income,LMY,1966,20.8058069107956
Lesotho,LSO,1966,10.1234567901235
Late-demographic dividend,LTE,1966,25.7786908750374
Morocco,MAR,1966,10.0989289640011
Madagascar,MDG,1966,8.53281324018945
Mexico,MEX,1966,19.4564473684211
Middle income,MIC,1966,21.5073250689082
Middle East & North Africa (excluding high income),MNA,1966,18.2596646856075
Mauritania,MRT,1966,6.96635683229278
Malaysia,MYS,1966,18.1024628494233
Niger,NER,1966,7.84211081122459
Nicaragua,NIC,1966,22.9896152582291
Nepal,NPL,1966,4.83427399524464
Pakistan,PAK,1966,18.87722442709
Panama,PAN,1966,28.578732667767
Peru,PER,1966,39.7750006017879
Papua New Guinea,PNG,1966,22.4004583213979
Puerto Rico,PRI,1966,26.9042737738527
Paraguay,PRY,1966,15.8086606929917
Rwanda,RWA,1966,9.66409780323952
South Asia,SAS,1966,17.4844264873578
Senegal,SEN,1966,8.52397669575614
Singapore,SGP,1966,21.7316172089143
El Salvador,SLV,1966,16.576297443842
Somalia,SOM,1966,11.4501740644038
Sweden,SWE,1966,33.5745229761538
Syrian Arab Republic,SYR,1966,12.5293867574274
Chad,TCD,1966,13.1527315784861
East Asia & Pacific (IDA & IBRD countries),TEA,1966,28.7117993773572
Togo,TGO,1966,16.3841807912467
Thailand,THA,1966,21.7725482499222
Latin America & the Caribbean (IDA & IBRD countries),TLA,1966,20.9040188015287
Middle East & North Africa (IDA & IBRD countries),TMN,1966,18.1203691522051
South Asia (IDA & IBRD),TSA,1966,17.4844264873578
Tunisia,TUN,1966,25.288197621226
Turkiye,TUR,1966,12.8447596532703
Uganda,UGA,1966,11.4977307110439
Upper middle income,UMC,1966,23.4080370178234
Uruguay,URY,1966,16.5128205128205
"Venezuela, RB",VEN,1966,27.2557951209637
South Africa,ZAF,1966,22.0175352182051
Zimbabwe,ZWE,1966,14.9489038224708
Argentina,ARG,1967,21.2150357873283
Australia,AUS,1967,32.9200544497995
Burundi,BDI,1967,6.85148387923851
Benin,BEN,1967,11.8251630532691
Burkina Faso,BFA,1967,8.02271556863936
Bangladesh,BGD,1967,10.7087041177763
Brazil,BRA,1967,16.6495536472918
Botswana,BWA,1967,25.4462003115376
Central African Republic,CAF,1967,21.8362332506203
Canada,CAN,1967,24.4044252207284
Chile,CHL,1967,16.6435011868383
China,CHN,1967,23.8625949169546
Cote d'Ivoire,CIV,1967,19.7822819419222
Cameroon,CMR,1967,13.7646556176326
"Congo, Rep.",COG,1967,31.5068442648706
Colombia,COL,1967,16.9980119284294
Costa Rica,CRI,1967,19.3573443674368
Denmark,DNK,1967,25.1538602173858
Dominican Republic,DOM,1967,15.529570931581
Algeria,DZA,1967,23.434416768712
East Asia & Pacific (excluding high income),EAP,1967,22.6318289672368
Early-demographic dividend,EAR,1967,20.1143662504607
East Asia & Pacific,EAS,1967,32.9525643593378
Ecuador,ECU,1967,20.308050707342
"Egypt, Arab Rep.",EGY,1967,14.0681710588607
France,FRA,1967,28.2930118469074
Ghana,GHA,1967,10.3058510638298
"Gambia, The",GMB,1967,9.187747957993
Greece,GRC,1967,27.2711467869401
Guatemala,GTM,1967,12.9411764705882
Guyana,GUY,1967,25.8170703033153
"Hong Kong SAR, China",HKG,1967,20.1098546042003
Honduras,HND,1967,19.6539040294265
IBRD only,IBD,1967,20.7306817168399
IDA & IBRD total,IBT,1967,19.8557843853356
Indonesia,IDN,1967,8.00896437839113
India,IND,1967,18.1975444704354
"Iran, Islamic Rep.",IRN,1967,34.1466439969878
Jamaica,JAM,1967,29.2759201347125
Kenya,KEN,1967,20.1726487960018
"Korea, Rep.",KOR,1967,22.1985383678441
Kuwait,KWT,1967,21.3302752293578
Latin America & Caribbean (excluding high income),LAC,1967,20.2748767364706
Latin America & Caribbean,LCN,1967,20.6617792367459
Sri Lanka,LKA,1967,15.2373575301538
Lower middle income,LMC,1967,18.3736971428272
Low & middle income,LMY,1967,19.2258736024149
Lesotho,LSO,1967,11.5757146231987
Late-demographic dividend,LTE,1967,21.4574893330547
Morocco,MAR,1967,13.2524649714582
Madagascar,MDG,1967,9.26474203488408
Mexico,MEX,1967,20.1564759036145
Middle income,MIC,1967,19.79734427203
Mali,MLI,1967,17.3921637395324
Middle East & North Africa (excluding high income),MNA,1967,19.0161800166795
Mauritania,MRT,1967,10.8766218248817
Malaysia,MYS,1967,16.379840196681
Niger,NER,1967,8.66827547078025
Nicaragua,NIC,1967,20.9925652913838
Nepal,NPL,1967,4.98830857383775
Oman,OMN,1967,31.1855670103093
